vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url
80456658,ГК КОРТРОС,Младший бизнес-аналитик,з/п не указана,,0,0,1–3 года,"Полная занятость, полный день","['BPMN 2.0', 'Asana', 'BPMN', 'Notion', 'Miro', 'MS Visio']","«КОРТРОС» – девелопер федерального уровня в России. Группа компаний сегодня – это 8 регионов присутствия и более 25 проектов.   МЫ ПРЕДЛАГАЕМ НАШИМ СОТРУДНИКАМ:  Работа в крупной компании, занимающей лидирующие позиции на российском рынке девелопмента; Оформление с первого рабочего дня с полным соблюдением ТК РФ; Стабильную выплату заработной платы два раза в месяц без задержек; Фиксированный белый оклад + премия (квартальная, годовая) по результатам работы; График работы 5/2 (09.00 - 18.00); Опытного наставника для успешной адаптации; Возможность постоянного профессионального роста: обучение и корпоративные тренинги; Корпоративная мобильная связь; ДМС со стоматологией; Поздравления сотрудников с календарными и профессиональными праздниками; Возможность карьерного и материального роста; Оборудованная кухня внутри офиса с кофемашиной; Просторный и комфортный офис в шаговой доступности от м. Шелепиха.  В ЗОНУ ОТВЕТСТВЕННОСТИ БУДЕТ ВХОДИТЬ:  Участие в развитии CRM системы; Интервьюирование функциональных заказчиков, сбор, анализ и формализация функциональных требований; Разработка аналитической документации на уровне концепции, бизнес-требований, функциональных требований, системных требований; Приемка-сдача функциональности Заказчику; Участие в тестировании системы; Проведение опытно-промышленной эксплуатации системы Сбор, анализ, формализация и согласование бизнес-требований с заказчиками; Сбор, анализ и документирование функциональных требований к программному обеспечению; Коммуникация с внутренними заказчиками, командой разработчиков и тестировщиков на всех этапах реализации проектов по созданию/развитию функций CRM; Актуализация и поддержание внутренней документации, бизнес-процессов. Адаптация сотрудников к новым процессам (иногда обучение, тестирование на знание регламентов); Консультационное сопровождение внутренних клиентов.  НАШИ ПОЖЕЛАНИЯ:  Опыт работы на позиции бизнес-аналитика, системного аналитика, руководителя проекта от 1 года в недвижимости; Знание нотации BPMN 2.0; Опыт использования Asana, Notion, Miro, Visio, MACRO будет большим преимуществом; Знание процессов работы застройщика/агенства недвижимости; Высшее образование (экономическое, физико-математическое или в области IT - как преимущество).  Присоединяйтесь, будем вместе двигать отрасль вперед!Ключевые навыкиBPMN 2.0AsanaBPMNNotionMiroMS VisioЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80456658
80456731,ООО ПИТЕРГРАД,Специалист тендерного отдела,з/п не указана,,0,0,1–3 года,"Полная занятость, полный день",[],"Обязанности: · Ведение конкурсных процедур с момента объявления до заключения договора (большая часть - коммерческие торги застройщиков, НЕ 223 и не 44 ФЗ) · Участие в конкурсах заказчиков (застройщиков); · Формирование базы расценок на отдельные виды работ, выполненные компанией, аналитика сформированных (в рамках конкурса) расценок рыночным и проработка предложений по оптимизации расценок, сформированных компанией; · Формирование комплекта документов, в том числе от смежных подразделений (ПТО, служба главного инженера, снабжение), необходимого для формирования Коммерческого предложения в адрес Заказчика, его непосредственная отправка. · Наблюдение за ходом рассмотрения заявки и итогами конкурса. Предоставление необходимой документации при поступлении запросов от Заказчика в рамках тендера / переторжки / преддоговорных переговоров. · Участие в распределении задач между сотрудниками отдела, вовлеченными в подготовку конкурсной заявки в адрес Заказчика/пакета документов для проведения внутреннего тендера; · Организация конкурсных процедур по спец видам работ (компания является генподрядчиком); · Ведение реестра субподрядных организаций; · Мониторинг рынка и подбор новых субподрядных организаций; · Проведение первичных переговоров и аккредитации потенциальных субподрядных организаций; · Формирование сводной таблицы поступивших от потенциальных подрядчиков Коммерческих предложений по внутренним тендерам и проведение первичных переговоров с контрагентами в части разъяснения положений их КП (сроки, материалы, цены, авансирование и т.д.), внесение необходимых уточнений в сводную таблицу и предоставление на рассмотрение руководству. Запрос дополнительной информации, ведение преддоговорных переговоров (запрос ГПР, графика авансирования). Направление комплекта всех исходных данных, необходимых для оформления договора, специалисту по оформлению договоров и проверка сформированного договора на соответствие исходным документам. · Ведение деловой переписки в рамках своей компетенции; · Аккредитация на ЭТП · Подача коммерческих предложений на ЭТП Требования: · Предпочтительно наличие опыта работы в структуре генподрядчика · Знание технологии и последовательности строительно-монтажных работ · Знание правил ценообразования в строительстве и уровня цен на строительно-монтажные работы по спец вилам работ (от котлована до благоустройства) · Опыт ведения переговоров · Умение формирования списка задач с обозначением «дедлайнов», выстраивать работу с руководителем в части необходимости расстановки приоритета задач · Наличие опыта работы с проектной документацией, умение экспертно оценить её полноту и организовать совместную работу со смежными отделами по решению задач по её доукомплектации. · Умение работать в большом коллективе с использованием коммуникативных навыков, позволяющих получать результат по поставленной задаче; · Навык работы в программах: Microsoft Office (ОБЯЗАТЕЛЬНО Excel, Word), AutoCAD, 1С Документооборот (или аналог) Условия:​​​​​​​  Работа в комфортабельном офисе с периодическими выездами на объект Рабочий день ПН-ЧТ с 9.00-18.00 ПТ с 9.00-17.00, обед с 13.00 до 14.00 Пятидневная рабочая неделя Оформление согласно ТК РФ Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Бауманская, Посланников переулок, 5с11Показать на большой карте","Москва, Бауманская, Посланников переулок, 5с11",https://hh.ru/vacancy/80456731
80456738,Этажи Центр,Специалист по недвижимости,от 80 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день","['Подбор недвижимости по запросу клиента', 'Вторичная недвижимость', 'Первичная недвижимость', 'продажа недвижимости', 'Элитная недвижимость']","







                Этажи - лидер рынка недвижимости России
                *











лет
на рынке недвижимости















лучших работодателей России **





сотрудников по сети













франшиз Forbes Russia



* по данным ПАО «Сбербанка»
** Топ-100 лучших работодателей России c 2014 года по версии hh.ru



Компания Этажи - лидер на рынке недвижимости по количеству сделок в год по данным ПАО Сбербанк и ПАО ВТБ24. Уже более 22 лет мы предоставляем клиентам качественный сервис от специалистов по недвижимости, юридической службы, ипотечного отдела, банков-партнеров в одном офисе. Мы привлекаем клиентов надежной репутацией и высокими стандартами качества более, чем в 225 ГОРОДАХ РОССИИ, БЛИЖНЕГО ЗАРУБЕЖЬЯ И ЕВРОПЫ.Сегодня «Этажи» - это лидирующая компания на рынке недвижимости, которая делает акцент на двух вещах: на «правильных» людях и высоких технологиях. Так же мы - один из лучших работодателей России (рейтинг работодателей сайта HeadHunter). Мы продолжаем активно развиваться и расширяем команду, именно поэтому у нас открыта вакансия ""Специалист по продаже недвижимости"". ВАМ ПРЕДСТОИТ:   Работать в стабильной компании на перспективном рынке, где нет случайных продаж;   Проводить анализ рынка и объектов недвижимости;   Осуществлять подбор вариантов, проводить предварительную оценку недвижимости;   Организовывать сделки с недвижимостью в интересах клиентов;   Поддерживать долгосрочные профессиональные отношения с клиентами и привлекать новых.   МЫ ИЩЕМ:   Ответственного коллегу, нацеленного на результат; способного работать в режиме многозадачности и с большими объемами информации;   Сотрудника с активной жизненной позицией и с убедительной коммуникацией;   Опыт работы в продажах и сфере недвижимости необязателен, ведь мы обучаем с нуля, но будет Вашим преимуществом.   МЫ ПРЕДЛАГАЕМ:   Работу в сфере, которая всегда будет актуальна, и поддерживается государством;   Стипендию на период испытательного срока;   Высокий % с каждой сделки (выплата в день сделки), без потолка по заработной плате;   Бесплатное вводное обучение; процесс адаптации и ввода в должность осуществляется под контролем опытного наставника (в течение 2-х месяцев);   Сопровождение сделок опытным юристом, ипотечным брокером; а также службой маркетинга и рекламы;   Комфортный офис в центре города;   В это непростое время мы готовы трудоустроить и помочь опытным специалистам из других агентств, которые сейчас находятся в тяжелом положении. У нас самая большая база объектов, хорошие бюджеты на рекламу и множество других бонусов!     РАБОТА С НАМИ - ЭТО ИНТЕРЕСНО И ПЕРСПЕКТИВНО! ПРИСОЕДИНЯЙТЕСЬ К КОМАНДЕ!




































Софинансирование
                        обучения







Стипендия на время обучения** условия в городах могут отличаться







Зарплата без потолка







Возможность продвигать свои проекты







Быстрый карьерный рост







Стабильность





Ключевые навыкиПодбор недвижимости по запросу клиентаВторичная недвижимостьПервичная недвижимостьпродажа недвижимостиЭлитная недвижимостьКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСтарый Оскол, микрорайон Жукова, 48Показать на большой карте","Старый Оскол, микрорайон Жукова, 48",https://hh.ru/vacancy/80456738
80456746,ООО ПроКомплаенс,Руководитель группы разработки (Team Leader),з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день","['Python', 'Управление процессами', 'Управление командой']","ООО «ПроКомплаенс» – российский разработчик ИТ-решений в области автоматизации комплаенс-процессов финансовых организаций. Компания имеет аккредитацию Министерства цифрового развития. «ПроКомплаенс» входит в группу компаний «Форексис», основанную в 2000 году. Мы создаем уникальные продукты и сервисы, способствующие развитию российского финансового сектора и увеличению его прозрачности для общества и государства. Наши программные продукты с элементами искусственного интеллекта, позволяют автоматизировать процессы в сфере противодействия неправомерному использованию инсайдерской информации и манипулированию рынком, противодействия отмыванию доходов и финансированию терроризма, противодействия финансированию распространения ОМП. Среди клиентов компании такие организации как ПАО «Московская биржа», Федеральное агентство по финансовому мониторингу, Банк ВТБ ПАО и многие другие. В связи с развитием, ищем в команду Team leader разработки. Основной стэк: админка и ETL-процессы - Python, серверная часть - C++, клиентская часть - C#. Задачи, которые предстоит выполнять:  Управление командой разработки (6 специалистов). Проектирование, разработка и поддержка продукта. Определение основных направлений развития продукта. Декомпозиция задач, разработка и реализация архитектурных решений. Оптимизация процессов разработки.  Пожелания к Вашему опыту:  Опыт разработки на C++, Python. Уверенные знание основных алгоритмов и структур данных. Опыт разработки под Linux. Опыт работы с реляционными СУБД (PostgreSQL/Oracle/Firebird/). Опыт разработки высоконагруженных проектов. Опыт управления командой разработчиков.  Плюсом будет:  Опыт разработки ПО для финансовых рынков или банков. Опыт работы на C#.  Мы предлагаем:  Оформление по ТК РФ (оплата отпуска, больничных листов и т.д.) График работы Full-time, гибкое начало рабочего дня. Современный, новый офис в самом центре- в шаговой доступности от м. Киевская (кольцевая). Возможен частично удаленный формат работы. Дружный коллектив, интересные задачи, возможность профессионального роста. Возможность быстрого наращивания компетенций. Забота о сотрудниках: готовы компенсировать обучение и сертификацию. Свобода развития: гибкий подход к процессам, интересные проекты, дружелюбная атмосфера и сильная команда. Уровень оплаты обсуждается индивидуально по итогам интервью.   Ключевые навыкиPythonУправление процессамиУправление командойКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Киевская, 1-й переулок Тружеников, 14с8Показать на большой карте","Москва, Киевская, 1-й переулок Тружеников, 14с8",https://hh.ru/vacancy/80456746
80456766,ООО ПроКомплаенс,Ведущий системный аналитик / Младший архитектор продукта,з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день",[],"Добрый день! ООО «ПроКомплаенс» – российский разработчик ИТ-решений в области автоматизации комплаенс-процессов финансовых организаций. Компания имеет аккредитацию Министерства цифрового развития. «ПроКомплаенс» входит в группу компаний «Форексис», основанную в 2000 году. Мы создаем уникальные продукты и сервисы, способствующие развитию российского финансового сектора и увеличению его прозрачности для общества и государства. Наши программные продукты с элементами искусственного интеллекта, позволяют автоматизировать процессы в сфере противодействия неправомерному использованию инсайдерской информации и манипулированию рынком, противодействия отмыванию доходов и финансированию терроризма, противодействия финансированию распространения ОМП. Среди клиентов компании такие организации как ПАО «Московская биржа», Федеральное агентство по финансовому мониторингу, Банк ВТБ ПАО и многие другие. В связи с развитием, ищем в команду Ведущего системного аналитика/архитектора   Задачи, которые предстоит выполнять:  Участие в разработке технических заданий и документов технического проекта. Анализ функциональных требований для разработки технической реализации. Формирование архитектурных решений. Определение состава работ и постановка задач на реализацию спроектированной функциональности. Взаимодействие с проектной командой.    Пожелания к Вашему опыту:  Знание языка запросов ANSI SQL. Понимание принципов ООП. Опыт написания программ небольшой сложности на любом из следующих языков Python, C#, C++. Понимать принципы работы современных информационных технологий (веб-сервисы, микросервисы, REST, СУБД и т.д.). Опыт работы в роли системного аналитика или программиста от 2-х лет. Уверенный пользователь Linux (bash).    Плюсом будет:  Понимание принципов построения высоконагруженных систем, знание методов мониторинга и средств анализа нагрузки. Опыт настройки CI/CD процессов, пайплайнов и окружений (docker, docker-compose, k8s, nodejs). Опыт наставничества для 1 или более человек.    Мы предлагаем:  Оформление по ТК РФ (оплата отпуска, больничных листов и т.д.). График работы Full-time, гибкое начало рабочего дня. Современный, новый офис в самом центре- в шаговой доступности от м. Киевская (кольцевая). Возможен частично удаленный формат работы. Дружный коллектив, интересные задачи, возможность профессионального роста. Возможность быстрого наращивания компетенций. Забота о сотрудниках: готовы компенсировать обучение и сертификацию. Свобода развития: гибкий подход к процессам, интересные проекты, дружелюбная атмосфера и сильная команда. Уровень оплаты обсуждается индивидуально по итогам интервью.  Перспективы роста – руководитель (TeamLead) отдела системного анализа или архитектор продукта.Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Киевская, 1-й переулок Тружеников, 14с8Показать на большой карте","Москва, Киевская, 1-й переулок Тружеников, 14с8",https://hh.ru/vacancy/80456766
80456779,ООО ГЕТ ЭКСПЕРТС РЕКРУТМЕНТ,Директор казначейства,з/п не указана,,0,0,более 6 лет,"Полная занятость, полный день",[],"






Знаем, в какой компании вы сможете реализовать карьерный потенциал.


Наш клиент, крупная производственно-торговая компания, открывает конкурс на роль Руководителя казначейства. На этой роли Вы будете отвечать за ведение переговоров с банками, привлечение финансирования, движение денежных средств, автоматизацию процессов казначейства. В подчинении команда из 4-5 сотрудников. Идеальный кандидат должен обладать аналогичным опытом работы в крупных компаниях, а также опытом ведения переговоров с банками. График работы - офисный, месторасположение - центр Москвы. Направляйте свои резюме, будем рады обсудить подробнее!








15000+
профессионалов

нашли работу благодаря нам






13
лет

на рынке






1000+
работодателей

доверяют нам подбор  профессионалов






14
индустрий  +
 9

функциональных  направлений

ООО «Гет Экспертс Рекрутмент» работает под брендом Get experts



Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80456779
80456811,"билайн: ИТ, Data, Digital",Старший Системный / бизнес-аналитик,з/п не указана,,0,0,3–6 лет,"Полная занятость, удаленная работа","['UML', 'Системный анализ', 'Сбор и анализ информации']","











						Читать статью
					









И так тебе предстоит:  Сбор и анализ требований заказчиков; Взаимодействие с представителями заказчиков для уточнения и утверждения требований к создаваемым продуктам и интеграционным решениям; Оформлении проектной документации в соответствии со стандартами отрасли и компании; Взаимодействие с командами разработки для уточнения требований и постановки задач; Участие в прототипировании систем и анализе стороннего программного обеспечения, а также разнообразных IT-решений.  Мы будем рады рассмотреть кандидатуру, если у тебя есть:    Высшее техническое образование; Опыт работы бизнес-аналитиком/системным аналитиком от 2-х лет; Практический опыт по созданию проектной документации (ТП, ТЗ, ПИМ); Умение четко формулировать мысли; Знание и опыт работы с UML 2.0; Понимание основных принципов построения РСУБД (табличное хранение информации, отношения, ключи и индексы, хранимые процедуры) Желание работать по гибким методологиям Agile с принципами самоорганизации и итеративной разработки; 
На твоей стороне возможности для роста и обучения
				







						Корпоративная/связь


						Участие  в_конференциях


						Медицинское/страхование


						Билайн/академия/







				ПАО «ВымпелКом» представляет бренд билайн
			

Ключевые навыкиUMLСистемный анализСбор и анализ информацииЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80456811
80456814,Fix Price,Мерчендайзер - грузчик,от 27 000 до 31 500 руб. до вычета налогов,,0,0,не требуется,"Полная занятость, полный день","['Мерчандайзинг', 'Визуальный мерчандайзинг', 'Выкладка товаров', 'Работа в команде', 'Торговля']","





























«Fix Price» - торговая сеть магазинов с фиксированными ценами. Это уникальный проект на российском рынке.Мы стремительно растем! Поэтому наша компания нуждается в новых сотрудниках - уверенных в себе, любящих свою работу, готовых стать частью большого коллектива! Заработная плата от 27 000 рублей в месяц Мы предлагаем:  Работа в крупной, стабильной и динамично развивающейся компании; Удобный график работы 5/2 по 8 часов; Выплата заработной платы два раза в месяц; Премия по результатам работы универсама; Прозрачная система оплаты; Реальный и быстрый карьерный рост до старшего продавца (Администратора) и Заведующего магазином.  Наши преимущества:  Работа рядом с домом; Мы рады кандидатам как с опытом работы, так и новичкам; Обучение в процессе работы; Стабильный заработок; Возможность подработок для сотрудников.  Обязанности:  Прием товара и разгрузка машины с товаром (1-2 раза в неделю); Выкладка товара по планограмме в торговом зале, ротация товара; Контроль порядка в торговом зале.  Для записи на собеседование просто откликнитесь на вакансию. Наша вакансия – твоя возможность! Стань частью нашей команды!



            Уникальная возможность для энергичных людей!
        



Отклик на данную вакансию соискателем посредством сайта http://hh.ru является действием самого соискателя по предоставлению своего согласия в соответствии с Федеральным законом от 27.07.2006 г. № 152-ФЗ «О персональных данных» на осуществление со всеми указанными в том резюме соискателя на сайте http://hh.ru персональными данными (а также с самим резюме), которое включается в содержание отклика на данную вакансию, следующих действий: сбор, запись, систематизацию, хранение, уточнение (обновление или изменение), использование, обезличивание, блокирование, уничтожение, трансграничную передачу для целей возможного трудоустройства соискателя, а также включения в кадровый резерв у оператора персональных данных: ООО «Бэст Прайс», ИНН 5047085094, 141401, Московская область, г. Химки, ул. Победы, д.11, которому настоящее согласие предоставляется без ограничения срока обработки этих персональных данных, но до момента отзыва соискателем согласия на обработку этих персональных данных достижения цели обработки персональных данных. Настоящее согласие на обработку персональных данных может быть отозвано соискателем путем направления соответствующего заявления по адресу оператора: 141401, Московская область, г. Химки, ул. Победы, д.11.
Также предоставляется согласие на право со стороны  ООО «Бэст Прайс»  поручить обработку указанных в настоящем согласии персональных данных, а  именно осуществление следующих действий: систематизация, хранение, уничтожение, другому лицу - ООО «СКИЛАЗ», ИНН 7722388120, 143026, г. Москва, территория Сколково Инновационного Центра, улица Нобеля, дом 5, этаж 1, помещение III, комната №17.


Ключевые навыкиМерчандайзингВизуальный мерчандайзингВыкладка товаровРабота в командеТорговляКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80456814
80456819,ПАО БАНК УРАЛСИБ,IOS Developer (Middle),з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день","['Linux', 'Swift', 'iOS', 'Atlassian Jira', 'Xcode']","











Мы ищем iOS-разработчика в команду, которая занимается разработкой и развитием нашего мобильного банка. Да, мы банк, но с минимумом бюрократии, и мы делаем новое, современное, а главное - удобное для пользователей приложение. Если ты хочешь принять участие в решении сложных задач, не боишься масштабных проектов, а также жаждешь новых вызовов – присоединяйся! Чем предстоит заниматься:  Разрабатывать, разрабатывать и разрабатывать на Swift (Obj-C совсем нет) Проектировать и развивать архитектуру приложения Участвовать в принятии ключевых решений Взаимодействовать с UX-дизайнерами, QA-инженерами, системными аналитиками Предлагать идеи по развитию продукта  Ты наш идеальный кандидат, если у тебя есть:  Опыт разработки на Swift от 2 лет Умение создавать сложные и интересные UI-элементы Знания о том, как работать с сетью (Alamofire, Moya) Умение работать с системой контроля версий git, опыт работы в команде, знаешь что такое PR Знание кто такой Дядюшка Боб и читал «Чистый код», SOLID Опыт работы с базами данных такие как SQlite, CoreData, Realm Знания о буквах, связанных с нашим продуктом: Swift Package Manager (никакого CocoaPods), Swinject, Moya, Alamofire, ObjectMapper, SwiftyMock Умение писать как Unit-тесты, так и XCUI-тесты  А вообще мы знаем, что идеала не существует, поэтому самое главное, что ты должен уметь: - Запускать Xcode и уметь чистить Derive Data Преимуществом будет:  Опыт работы в финтехе Опыт подготовки требований к микросервисам Понимание CI/CD, а мега-плюсом будет опыт настройки  Мы предлагаем:  Новый и современный офис у метро Калужская (или полностью удаленный формат работы) Позитивную и заряженную команду профессионалов и адекватное руководство Среду для твоего развития через новые и сложные задачи Непосредственное участие в разработке уникальных продуктов, которыми будут пользоваться миллионы клиентов (в том числе и мы) Возможность влиять на рабочие процессы, улучшать их и делать удобными для себя и окружающих Работу в среде, где приветствуется инициативность и поощряется нестандартный подход Возможность профессионального и карьерного роста (у нас есть внутреннее обучение, возможность посещать конференции, митапы, хакатоны) Полный рабочий день с гибким графиком Стабильный белый оклад и систему премирования ДМС с первого месяца работы. 





профессиональное развитие;



дружный коллектив;



конкурентоспособная оплата труда;



профессиональные и творческие конкурсы;



карьерный рост;



социальные программы.



            ПАО «БАНК УРАЛСИБ» работает под брендом Уралсиб
        


Ключевые навыкиLinuxSwiftiOSAtlassian JiraXcodeЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресМосква, Калужская, Профсоюзная улица, 76Показать на большой карте","Москва, Калужская, Профсоюзная улица, 76",https://hh.ru/vacancy/80456819
